week_start_date,sku_id,category,current_price,current_quantity,cost_price,is_on_promo,normal_elasticity,promo_elasticity,final_elasticity,elasticity,competitor_price,margin_target,elasticity_p_value
2024-10-14,SKU0015,Apparel,2133.9313829787234,188,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1875.756666666667,0.18,0.0248
2024-10-21,SKU0015,Apparel,1934.548492462312,199,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1869.9133333333327,0.18,0.0248
2024-10-28,SKU0015,Apparel,2141.2216993464053,153,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1808.1833333333327,0.18,0.0248
2024-11-04,SKU0015,Apparel,1821.0870386266088,233,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1839.9766666666667,0.18,0.0248
2024-11-11,SKU0015,Apparel,1899.3555154639173,194,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1871.6633333333327,0.18,0.0248
2024-11-18,SKU0015,Apparel,1901.6316746411485,209,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1803.743333333333,0.18,0.0248
2024-11-25,SKU0015,Apparel,1902.8020833333333,216,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1920.473333333333,0.18,0.0248
2024-12-02,SKU0015,Apparel,1800.1029281767956,181,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1872.743333333333,0.18,0.0248
2024-12-09,SKU0015,Apparel,1902.559640718563,167,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1881.733333333333,0.18,0.0248
2024-12-16,SKU0015,Apparel,2054.9614673913047,184,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1843.1166666666668,0.18,0.0248
2024-12-23,SKU0015,Apparel,2025.683855932204,236,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1869.6066666666663,0.18,0.0248
2024-12-30,SKU0015,Apparel,2130.5320689655173,58,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1901.0333333333333,0.18,0.0248
2024-07-01,SKU0016,Apparel,3117.6830456852795,197,2200,True,-1.4252,0.4284,0.4284,0.4284,2386.2960000000003,0.18,0.0011
2024-07-08,SKU0016,Apparel,3489.191674876848,203,2200,True,-1.4252,0.4284,0.4284,0.4284,2530.5,0.18,0.0011
2024-07-15,SKU0016,Apparel,3244.687177033493,209,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2471.25,0.18,0.0011
2024-07-22,SKU0016,Apparel,3111.96877094972,179,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2369.3250000000003,0.18,0.0011
2024-07-29,SKU0016,Apparel,3210.71,207,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2554.9950000000003,0.18,0.0011
2024-08-05,SKU0016,Apparel,2991.200210526316,190,2200,True,-1.4252,0.4284,0.4284,0.4284,2471.277,0.18,0.0011
2024-08-12,SKU0016,Apparel,3143.5027165354327,254,2200,True,-1.4252,0.4284,0.4284,0.4284,2371.815,0.18,0.0011
2024-08-19,SKU0016,Apparel,3673.5808943089432,123,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2330.187,0.18,0.0011
2024-08-26,SKU0016,Apparel,3174.7750943396227,159,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2428.2180000000003,0.18,0.0011
2024-09-02,SKU0016,Apparel,3190.368043478261,138,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2424.351,0.18,0.0011
2024-09-09,SKU0016,Apparel,3501.968059701492,134,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2370.699,0.18,0.0011
2024-09-16,SKU0016,Apparel,2945.5521808510643,188,2200,True,-1.4252,0.4284,0.4284,0.4284,2456.8740000000003,0.18,0.0011
2024-09-23,SKU0016,Apparel,3212.6412432432435,185,2200,True,-1.4252,0.4284,0.4284,0.4284,2375.946,0.18,0.0011
2024-09-30,SKU0016,Apparel,3607.086884057971,138,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2425.2270000000003,0.18,0.0011
2024-10-07,SKU0016,Apparel,3110.956073619632,163,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2410.383,0.18,0.0011
2024-10-14,SKU0016,Apparel,3555.1359146341465,164,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2532.9390000000003,0.18,0.0011
2024-10-21,SKU0016,Apparel,3521.338447204969,161,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2294.835,0.18,0.0011
2024-10-28,SKU0016,Apparel,3262.5747777777774,180,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2451.543,0.18,0.0011
2024-11-04,SKU0016,Apparel,3286.216875,160,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2366.8080000000004,0.18,0.0011
2024-11-11,SKU0016,Apparel,3286.936129032258,186,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2352.498,0.18,0.0011
2024-11-18,SKU0016,Apparel,3168.904882352941,170,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2331.012,0.18,0.0011
2024-11-25,SKU0016,Apparel,3765.582521008404,119,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2374.701,0.18,0.0011
2024-12-02,SKU0016,Apparel,3522.4783743842363,203,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2325.1560000000004,0.18,0.0011
2024-12-09,SKU0016,Apparel,3115.6553205128203,156,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2421.363,0.18,0.0011
2024-12-16,SKU0016,Apparel,3599.9182432432435,148,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2391.261,0.18,0.0011
2024-12-23,SKU0016,Apparel,3482.246891891892,148,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2353.242,0.18,0.0011
2024-12-30,SKU0016,Apparel,3349.78511627907,43,2200,False,-1.4252,0.4284,-1.4252,-1.4252,2472.771,0.18,0.0011
2024-07-01,SKU0017,Apparel,3453.066962457338,293,2800,True,-0.2452,1.7034,1.7034,1.7034,3332.853333333333,0.18,0.8675
2024-07-08,SKU0017,Apparel,3391.101433224756,307,2800,True,-0.2452,1.7034,1.7034,1.7034,3304.066666666667,0.18,0.8675
2024-07-15,SKU0017,Apparel,3283.9393214285715,280,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3351.48,0.18,0.8675
2024-07-22,SKU0017,Apparel,3215.488008298755,241,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3280.4933333333333,0.18,0.8675
2024-07-29,SKU0017,Apparel,3550.7322705314014,207,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3358.6733333333336,0.18,0.8675
2024-08-05,SKU0017,Apparel,3332.218899082569,218,2800,True,-0.2452,1.7034,1.7034,1.7034,3422.63,0.18,0.8675
2024-08-12,SKU0017,Apparel,3162.177138047138,297,2800,True,-0.2452,1.7034,1.7034,1.7034,3448.023333333333,0.18,0.8675
2024-08-19,SKU0017,Apparel,3447.4572321428573,224,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3351.063333333333,0.18,0.8675
2024-08-26,SKU0017,Apparel,3364.064363636364,220,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3256.693333333333,0.18,0.8675
2024-09-02,SKU0017,Apparel,3264.59436440678,236,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3246.09,0.18,0.8675
2024-09-09,SKU0017,Apparel,3101.287130801688,237,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3179.2899999999995,0.18,0.8675
2024-09-16,SKU0017,Apparel,3101.155482625483,259,2800,True,-0.2452,1.7034,1.7034,1.7034,3309.313333333333,0.18,0.8675
2024-09-23,SKU0017,Apparel,3292.7007843137253,204,2800,True,-0.2452,1.7034,1.7034,1.7034,3075.083333333333,0.18,0.8675
2024-09-30,SKU0017,Apparel,3184.3835071090048,211,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3265.63,0.18,0.8675
2024-10-07,SKU0017,Apparel,3660.8866216216215,148,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3134.96,0.18,0.8675
2024-10-14,SKU0017,Apparel,3474.632389937108,159,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3281.603333333333,0.18,0.8675
2024-10-21,SKU0017,Apparel,3135.4697872340425,235,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3327.9166666666665,0.18,0.8675
2024-10-28,SKU0017,Apparel,3391.0671875000003,192,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3211.313333333333,0.18,0.8675
2024-11-04,SKU0017,Apparel,3480.072038216561,157,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3225.84,0.18,0.8675
2024-11-11,SKU0017,Apparel,3308.60358490566,212,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3241.363333333333,0.18,0.8675
2024-11-18,SKU0017,Apparel,3216.1628426395937,197,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3322.53,0.18,0.8675
2024-11-25,SKU0017,Apparel,3618.543901098901,182,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3301.77,0.18,0.8675
2024-12-02,SKU0017,Apparel,3216.587862903226,248,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3260.02,0.18,0.8675
2024-12-09,SKU0017,Apparel,3461.1377637130804,237,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3215.1866666666665,0.18,0.8675
2024-12-16,SKU0017,Apparel,3540.543025641026,195,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3165.57,0.18,0.8675
2024-12-23,SKU0017,Apparel,3697.56808988764,178,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3335.22,0.18,0.8675
2024-12-30,SKU0017,Apparel,3200.5550000000003,66,2800,False,-0.2452,1.7034,-0.2452,-0.2452,3360.906666666667,0.18,0.8675
2024-07-01,SKU0018,Apparel,2166.896,275,1900,True,-2.1046,0.5354,0.5354,0.5354,2455.14,0.18,0.0
2024-07-08,SKU0018,Apparel,2294.5230147058824,272,1900,True,-2.1046,0.5354,0.5354,0.5354,2503.33,0.18,0.0
2024-07-15,SKU0018,Apparel,2188.7948299319723,294,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2424.396666666667,0.18,0.0
2024-07-22,SKU0018,Apparel,2543.8825333333334,225,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2539.94,0.18,0.0
2024-07-29,SKU0018,Apparel,2241.001120689655,232,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2469.34,0.18,0.0
2024-08-05,SKU0018,Apparel,2127.3171482889734,263,1900,True,-2.1046,0.5354,0.5354,0.5354,2336.8,0.18,0.0
2024-08-12,SKU0018,Apparel,2146.25543071161,267,1900,True,-2.1046,0.5354,0.5354,0.5354,2443.5666666666666,0.18,0.0
2024-08-19,SKU0018,Apparel,2271.5921782178216,202,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2368.45,0.18,0.0
2024-08-26,SKU0018,Apparel,2519.269308176101,159,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2334.9966666666664,0.18,0.0
2024-09-02,SKU0018,Apparel,2141.3346153846155,247,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2380.28,0.18,0.0
2024-09-09,SKU0018,Apparel,2239.747866108786,239,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2408.0466666666666,0.18,0.0
2024-09-16,SKU0018,Apparel,1991.637287449393,247,1900,True,-2.1046,0.5354,0.5354,0.5354,2437.883333333333,0.18,0.0
2024-09-23,SKU0018,Apparel,2154.5809126984127,252,1900,True,-2.1046,0.5354,0.5354,0.5354,2193.3700000000003,0.18,0.0
2024-09-30,SKU0018,Apparel,2474.454375,192,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2291.103333333333,0.18,0.0
2024-10-07,SKU0018,Apparel,2104.749041666667,240,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2307.1,0.18,0.0
2024-10-14,SKU0018,Apparel,2402.345327102804,214,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2416.64,0.18,0.0
2024-10-21,SKU0018,Apparel,2439.419847715736,197,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2355.5866666666666,0.18,0.0
2024-10-28,SKU0018,Apparel,2503.488469945355,183,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2311.5766666666664,0.18,0.0
2024-11-04,SKU0018,Apparel,2400.936871794872,195,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2248.19,0.18,0.0
2024-11-11,SKU0018,Apparel,2137.9541397849466,186,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2277.763333333334,0.18,0.0
2024-11-18,SKU0018,Apparel,2113.4211764705883,255,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2311.523333333333,0.18,0.0
2024-11-25,SKU0018,Apparel,2518.6985964912283,171,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2365.873333333333,0.18,0.0
2024-12-02,SKU0018,Apparel,2525.0463157894737,190,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2402.44,0.18,0.0
2024-12-09,SKU0018,Apparel,2432.884292682927,205,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2322.47,0.18,0.0
2024-12-16,SKU0018,Apparel,2371.411398963731,193,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2360.0366666666664,0.18,0.0
2024-12-23,SKU0018,Apparel,2572.2429943502825,177,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2330.6833333333334,0.18,0.0
2024-12-30,SKU0018,Apparel,2531.1751948051947,77,1900,False,-2.1046,0.5354,-2.1046,-2.1046,2374.4233333333336,0.18,0.0
2024-07-01,SKU0019,Apparel,1988.4967213114755,244,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1681.149,0.18,0.4149
2024-07-08,SKU0019,Apparel,2012.9172690763053,249,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1681.218,0.18,0.4149
2024-07-15,SKU0019,Apparel,2496.694424242424,165,1500,False,-0.552,-0.2365,-0.552,-0.552,1657.5600000000002,0.18,0.4149
2024-07-22,SKU0019,Apparel,2169.375396825397,189,1500,False,-0.552,-0.2365,-0.552,-0.552,1703.7210000000002,0.18,0.4149
2024-07-29,SKU0019,Apparel,2100.099491525424,177,1500,False,-0.552,-0.2365,-0.552,-0.552,1643.6760000000002,0.18,0.4149
2024-08-05,SKU0019,Apparel,2326.422209944752,181,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1616.625,0.18,0.4149
2024-08-12,SKU0019,Apparel,2093.309854368932,206,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1615.374,0.18,0.4149
2024-08-19,SKU0019,Apparel,2135.56683908046,174,1500,False,-0.552,-0.2365,-0.552,-0.552,1538.655,0.18,0.4149
2024-08-26,SKU0019,Apparel,2465.167214285714,140,1500,False,-0.552,-0.2365,-0.552,-0.552,1620.687,0.18,0.4149
2024-09-02,SKU0019,Apparel,2204.4210215053763,186,1500,False,-0.552,-0.2365,-0.552,-0.552,1606.227,0.18,0.4149
2024-09-09,SKU0019,Apparel,2427.046858638744,191,1500,False,-0.552,-0.2365,-0.552,-0.552,1571.4840000000002,0.18,0.4149
2024-09-16,SKU0019,Apparel,1972.1724460431656,139,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1586.307,0.18,0.4149
2024-09-23,SKU0019,Apparel,2221.672,175,1500,True,-0.552,-0.2365,-0.2365,-0.2365,1609.581,0.18,0.4149
2024-09-30,SKU0019,Apparel,2393.242708333333,144,1500,False,-0.552,-0.2365,-0.552,-0.552,1516.662,0.18,0.4149
2024-10-07,SKU0019,Apparel,2326.5832450331127,151,1500,False,-0.552,-0.2365,-0.552,-0.552,1589.1570000000002,0.18,0.4149
2024-10-14,SKU0019,Apparel,2236.999580838324,167,1500,False,-0.552,-0.2365,-0.552,-0.552,1589.3580000000002,0.18,0.4149
2024-10-21,SKU0019,Apparel,2546.600542635659,129,1500,False,-0.552,-0.2365,-0.552,-0.552,1624.044,0.18,0.4149
2024-10-28,SKU0019,Apparel,2215.430070422535,142,1500,False,-0.552,-0.2365,-0.552,-0.552,1623.0510000000002,0.18,0.4149
2024-11-04,SKU0019,Apparel,2262.445446428572,112,1500,False,-0.552,-0.2365,-0.552,-0.552,1617.972,0.18,0.4149
2024-11-11,SKU0019,Apparel,2123.823167701863,161,1500,False,-0.552,-0.2365,-0.552,-0.552,1590.09,0.18,0.4149
2024-11-18,SKU0019,Apparel,2252.807658227848,158,1500,False,-0.552,-0.2365,-0.552,-0.552,1587.039,0.18,0.4149
2024-11-25,SKU0019,Apparel,2188.696315789474,190,1500,False,-0.552,-0.2365,-0.552,-0.552,1648.6140000000005,0.18,0.4149
2024-12-02,SKU0019,Apparel,2197.8348502994013,167,1500,False,-0.552,-0.2365,-0.552,-0.552,1578.768,0.18,0.4149
2024-12-09,SKU0019,Apparel,2239.4924025974024,154,1500,False,-0.552,-0.2365,-0.552,-0.552,1617.816,0.18,0.4149
2024-12-16,SKU0019,Apparel,2304.3934193548384,155,1500,False,-0.552,-0.2365,-0.552,-0.552,1549.317,0.18,0.4149
2024-12-23,SKU0019,Apparel,2501.359770114943,174,1500,False,-0.552,-0.2365,-0.552,-0.552,1612.275,0.18,0.4149
2024-12-30,SKU0019,Apparel,2256.6981818181816,44,1500,False,-0.552,-0.2365,-0.552,-0.552,1586.139,0.18,0.4149
2024-07-01,SKU0020,Home & Kitchen,6440.128702702703,185,5000,True,-1.4459,-0.424,-0.424,-0.424,5752.7300000000005,0.18,0.0038
2024-07-08,SKU0020,Home & Kitchen,6072.317958115184,191,5000,True,-1.4459,-0.424,-0.424,-0.424,5955.106666666667,0.18,0.0038
2024-07-15,SKU0020,Home & Kitchen,6689.66940397351,151,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5538.173333333333,0.18,0.0038
2024-07-22,SKU0020,Home & Kitchen,6830.231925465839,161,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5848.349999999999,0.18,0.0038
2024-07-29,SKU0020,Home & Kitchen,5989.131746987951,166,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5603.346666666667,0.18,0.0038
2024-08-05,SKU0020,Home & Kitchen,5477.056040609137,197,5000,True,-1.4459,-0.424,-0.424,-0.424,5740.506666666667,0.18,0.0038
2024-08-12,SKU0020,Home & Kitchen,5734.906274509804,204,5000,True,-1.4459,-0.424,-0.424,-0.424,5673.91,0.18,0.0038
2024-08-19,SKU0020,Home & Kitchen,5861.3431543624165,149,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5567.293333333334,0.18,0.0038
2024-08-26,SKU0020,Home & Kitchen,6615.333223140496,121,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5537.833333333333,0.18,0.0038
2024-09-02,SKU0020,Home & Kitchen,5842.618333333333,150,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5570.316666666667,0.18,0.0038
2024-09-09,SKU0020,Home & Kitchen,6330.739735099338,151,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5799.266666666666,0.18,0.0038
2024-09-16,SKU0020,Home & Kitchen,5823.536666666667,144,5000,True,-1.4459,-0.424,-0.424,-0.424,5603.786666666667,0.18,0.0038
2024-09-23,SKU0020,Home & Kitchen,5928.423548387097,155,5000,True,-1.4459,-0.424,-0.424,-0.424,5586.176666666666,0.18,0.0038
2024-09-30,SKU0020,Home & Kitchen,6977.861880341881,117,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5674.69,0.18,0.0038
2024-10-07,SKU0020,Home & Kitchen,6703.553490566038,106,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5715.133333333334,0.18,0.0038
2024-10-14,SKU0020,Home & Kitchen,5835.88852112676,142,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5417.493333333333,0.18,0.0038
2024-10-21,SKU0020,Home & Kitchen,5782.302549019608,153,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5283.586666666666,0.18,0.0038
2024-10-28,SKU0020,Home & Kitchen,6425.248333333334,108,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5523.400000000001,0.18,0.0038
2024-11-04,SKU0020,Home & Kitchen,6581.63775,120,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5532.783333333333,0.18,0.0038
2024-11-11,SKU0020,Home & Kitchen,6785.795035460994,141,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5616.6033333333335,0.18,0.0038
2024-11-18,SKU0020,Home & Kitchen,6515.853145161291,124,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5578.803333333333,0.18,0.0038
2024-11-25,SKU0020,Home & Kitchen,6059.7546875,160,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5660.066666666667,0.18,0.0038
2024-12-02,SKU0020,Home & Kitchen,6506.539784172662,139,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5800.363333333334,0.18,0.0038
2024-12-09,SKU0020,Home & Kitchen,7045.738151260505,119,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5461.996666666667,0.18,0.0038
2024-12-16,SKU0020,Home & Kitchen,6686.0552447552445,143,5000,False,-1.4459,-0.424,-1.4459,-1.4459,6021.836666666667,0.18,0.0038
2024-12-23,SKU0020,Home & Kitchen,6057.756887417218,151,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5888.086666666667,0.18,0.0038
2024-12-30,SKU0020,Home & Kitchen,6412.426956521739,46,5000,False,-1.4459,-0.424,-1.4459,-1.4459,5598.733333333334,0.18,0.0038
2024-07-01,SKU0021,Home & Kitchen,3832.793788546256,227,3800,True,-3.1029,1.4392,1.4392,1.4392,4796.333333333333,0.18,0.0014
2024-07-08,SKU0021,Home & Kitchen,4099.50976635514,214,3800,True,-3.1029,1.4392,1.4392,1.4392,4859.856666666667,0.18,0.0014
2024-07-15,SKU0021,Home & Kitchen,4194.815392156863,204,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4723.63,0.18,0.0014
2024-07-22,SKU0021,Home & Kitchen,4183.550535714286,224,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4634.44,0.18,0.0014
2024-07-29,SKU0021,Home & Kitchen,4787.170543478261,184,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4885.503333333333,0.18,0.0014
2024-08-05,SKU0021,Home & Kitchen,4290.579908675799,219,3800,True,-3.1029,1.4392,1.4392,1.4392,4596.56,0.18,0.0014
2024-08-12,SKU0021,Home & Kitchen,3876.5426356589146,258,3800,True,-3.1029,1.4392,1.4392,1.4392,4528.54,0.18,0.0014
2024-08-19,SKU0021,Home & Kitchen,4126.503092783505,194,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4563.490000000001,0.18,0.0014
2024-08-26,SKU0021,Home & Kitchen,4572.962071428571,140,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4682.14,0.18,0.0014
2024-09-02,SKU0021,Home & Kitchen,4531.96574074074,162,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4522.126666666667,0.18,0.0014
2024-09-09,SKU0021,Home & Kitchen,4687.971183431952,169,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4602.3966666666665,0.18,0.0014
2024-09-16,SKU0021,Home & Kitchen,3944.031,170,3800,True,-3.1029,1.4392,1.4392,1.4392,4645.12,0.18,0.0014
2024-09-23,SKU0021,Home & Kitchen,4401.249111111111,180,3800,True,-3.1029,1.4392,1.4392,1.4392,4524.68,0.18,0.0014
2024-09-30,SKU0021,Home & Kitchen,4488.182781456953,151,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4649.3966666666665,0.18,0.0014
2024-10-07,SKU0021,Home & Kitchen,4189.599946524065,187,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4674.563333333333,0.18,0.0014
2024-10-14,SKU0021,Home & Kitchen,4467.011856287425,167,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4624.03,0.18,0.0014
2024-10-21,SKU0021,Home & Kitchen,4584.734516129033,124,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4443.8133333333335,0.18,0.0014
2024-10-28,SKU0021,Home & Kitchen,4036.7173291925465,161,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4591.626666666667,0.18,0.0014
2024-11-04,SKU0021,Home & Kitchen,4408.4857142857145,161,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4673.513333333333,0.18,0.0014
2024-11-11,SKU0021,Home & Kitchen,4622.057083333333,144,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4703.613333333334,0.18,0.0014
2024-11-18,SKU0021,Home & Kitchen,4806.501578947368,133,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4563.303333333333,0.18,0.0014
2024-11-25,SKU0021,Home & Kitchen,4233.123287671233,146,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4449.856666666667,0.18,0.0014
2024-12-02,SKU0021,Home & Kitchen,4590.736544117647,136,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4675.406666666667,0.18,0.0014
2024-12-09,SKU0021,Home & Kitchen,4531.966271186441,118,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4480.7733333333335,0.18,0.0014
2024-12-16,SKU0021,Home & Kitchen,4692.965467625899,139,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4786.54,0.18,0.0014
2024-12-23,SKU0021,Home & Kitchen,4668.392017543859,114,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4550.416666666667,0.18,0.0014
2024-12-30,SKU0021,Home & Kitchen,4679.5255,40,3800,False,-3.1029,1.4392,-3.1029,-3.1029,4508.183333333333,0.18,0.0014
2024-07-01,SKU0022,Home & Kitchen,4560.938724832215,149,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3651.15,0.18,0.6605
2024-07-08,SKU0022,Home & Kitchen,4670.624109589041,146,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3490.431,0.18,0.6605
2024-07-15,SKU0022,Home & Kitchen,4595.522189781023,137,3200,False,-0.426,-2.2586,-0.426,-0.426,3540.642,0.18,0.6605
2024-07-22,SKU0022,Home & Kitchen,4553.8673913043485,138,3200,False,-0.426,-2.2586,-0.426,-0.426,3509.997,0.18,0.6605
2024-07-29,SKU0022,Home & Kitchen,4617.0655,140,3200,False,-0.426,-2.2586,-0.426,-0.426,3646.2,0.18,0.6605
2024-08-05,SKU0022,Home & Kitchen,5071.524715447154,123,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3640.398,0.18,0.6605
2024-08-12,SKU0022,Home & Kitchen,4616.613409090909,132,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3430.563,0.18,0.6605
2024-08-19,SKU0022,Home & Kitchen,4998.507379310345,145,3200,False,-0.426,-2.2586,-0.426,-0.426,3451.6200000000003,0.18,0.6605
2024-08-26,SKU0022,Home & Kitchen,5166.123636363636,99,3200,False,-0.426,-2.2586,-0.426,-0.426,3684.477,0.18,0.6605
2024-09-02,SKU0022,Home & Kitchen,5470.501530612245,98,3200,False,-0.426,-2.2586,-0.426,-0.426,3396.5310000000004,0.18,0.6605
2024-09-09,SKU0022,Home & Kitchen,5058.56288,125,3200,False,-0.426,-2.2586,-0.426,-0.426,3376.2870000000003,0.18,0.6605
2024-09-16,SKU0022,Home & Kitchen,4921.905307692307,130,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3403.164,0.18,0.6605
2024-09-23,SKU0022,Home & Kitchen,4888.919492753624,138,3200,True,-0.426,-2.2586,-2.2586,-2.2586,3320.328,0.18,0.6605
2024-09-30,SKU0022,Home & Kitchen,4599.209145299145,117,3200,False,-0.426,-2.2586,-0.426,-0.426,3418.344,0.18,0.6605
2024-10-07,SKU0022,Home & Kitchen,5248.946075949367,79,3200,False,-0.426,-2.2586,-0.426,-0.426,3402.945,0.18,0.6605
2024-10-14,SKU0022,Home & Kitchen,4650.556744186047,86,3200,False,-0.426,-2.2586,-0.426,-0.426,3378.714,0.18,0.6605
2024-10-21,SKU0022,Home & Kitchen,4595.833984375,128,3200,False,-0.426,-2.2586,-0.426,-0.426,3266.277,0.18,0.6605
