week_start_date,sku_id,category,current_price,current_quantity,cost_price,is_on_promo,normal_elasticity,promo_elasticity,final_elasticity,elasticity,competitor_price,margin_target,elasticity_p_value,recommended_price,predicted_quantity,predicted_revenue,predicted_gross_margin,predicted_profit,volume_change_pct,price_change_pct,historical_revenue,historical_profit,revenue_change_pct,profit_change_pct
2024-07-29,SKU0025,Home & Kitchen,1887.925460526316,152,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1528.4399999999998,0.18,0.3465,,,,,,,,286964.67000000004,74164.67000000004,,
2024-08-05,SKU0025,Home & Kitchen,1883.8190173410403,173,1400,True,-0.5381,-1.2162,-1.2162,-1.2162,1591.4130000000002,0.18,0.3465,1750.4213885927275,189.16409457956811,331116.87710585364,20.019258841121278,66287.14469445829,9.343407271426663,-7.081233787341212,325900.68999999994,83700.68999999997,1.6005449714922904,-20.80454211971454
2024-08-12,SKU0025,Home & Kitchen,1695.103654822335,197,1400,True,-0.5381,-1.2162,-1.2162,-1.2162,1587.0600000000002,0.18,0.3465,1738.062068683103,191.0941192903328,332133.44028693147,19.45051760661495,64601.67328046557,-2.997908989678777,2.5342647181815225,333935.42000000004,58135.42000000001,-0.5396192213058981,11.122742865649805
2024-08-19,SKU0025,Home & Kitchen,2243.764827586207,116,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1539.351,0.18,0.3465,,,,,,,,260276.72000000003,97876.72000000002,,
2024-08-26,SKU0025,Home & Kitchen,2247.850101010101,99,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1511.637,0.18,0.3465,,,,,,,,222537.15999999997,83937.15999999999,,
2024-09-02,SKU0025,Home & Kitchen,1916.880683760684,117,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1498.323,0.18,0.3465,,,,,,,,224275.04,60475.04000000002,,
2024-09-09,SKU0025,Home & Kitchen,2183.378679245284,106,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1511.55,0.18,0.3465,,,,,,,,231438.14000000007,83038.14000000009,,
2024-09-16,SKU0025,Home & Kitchen,2028.0198113207548,159,1400,True,-0.5381,-1.2162,-1.2162,-1.2162,1549.299,0.18,0.3465,,,,,,,,322455.15,99855.15000000001,,
2024-09-23,SKU0025,Home & Kitchen,1959.9196774193551,155,1400,True,-0.5381,-1.2162,-1.2162,-1.2162,1630.38,0.18,0.3465,1793.2584230412754,172.69168064314601,309680.81090247555,21.929824390526438,67912.45800207114,11.413987511707102,-8.503473703449128,303787.55000000005,86787.55000000005,1.9399283816849966,-21.748617166781294
2024-09-30,SKU0025,Home & Kitchen,2130.9629310344826,116,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1518.3,0.18,0.3465,,,,,,,,247191.69999999998,84791.69999999998,,
2024-10-07,SKU0025,Home & Kitchen,2082.7257017543857,114,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1522.107,0.18,0.3465,,,,,,,,237430.72999999998,77830.72999999997,,
2024-10-14,SKU0025,Home & Kitchen,1929.0293277310925,119,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1537.083,0.18,0.3465,,,,,,,,229554.49000000002,62954.490000000005,,
2024-10-21,SKU0025,Home & Kitchen,2204.5571074380164,121,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1516.581,0.18,0.3465,,,,,,,,266751.41,97351.40999999997,,
2024-10-28,SKU0025,Home & Kitchen,2166.344,95,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1455.579,0.18,0.3465,,,,,,,,205802.68,72802.68000000001,,
2024-11-04,SKU0025,Home & Kitchen,2003.6263,100,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1469.1090000000002,0.18,0.3465,,,,,,,,200362.63,60362.62999999999,,
2024-11-11,SKU0025,Home & Kitchen,2136.8580373831774,107,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1491.5100000000002,0.18,0.3465,,,,,,,,228643.80999999997,78843.80999999998,,
2024-11-18,SKU0025,Home & Kitchen,2043.392595419848,131,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1547.7300000000002,0.18,0.3465,,,,,,,,267684.4300000001,84284.4300000001,,
2024-11-25,SKU0025,Home & Kitchen,2138.970168067227,119,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1548.438,0.18,0.3465,,,,,,,,254537.45,87937.45000000001,,
2024-12-02,SKU0025,Home & Kitchen,2214.941927710843,83,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1447.5,0.18,0.3465,,,,,,,,183840.18,67640.17999999998,,
2024-12-09,SKU0025,Home & Kitchen,1873.581037735849,106,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1556.376,0.18,0.3465,1712.0031728564115,111.27103339794306,190496.36222429023,18.224450620371588,34716.91546716997,4.972673016927409,-8.62401260607857,198599.59,50199.58999999998,-4.080183536990067,-30.842233039811706
2024-12-16,SKU0025,Home & Kitchen,1939.9453900709216,141,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1514.889,0.18,0.3465,,,,,,,,273532.29999999993,76132.29999999994,,
2024-12-23,SKU0025,Home & Kitchen,2156.081833333333,120,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1582.9830000000002,0.18,0.3465,1741.0283048039878,134.63218488337512,234398.44461955965,19.587751897140016,45913.385782834484,12.193487402812607,-19.250360636250374,258729.81999999998,90729.81999999998,-9.404163532614962,-49.39548454649806
2024-12-30,SKU0025,Home & Kitchen,2000.7028571428568,42,1400,False,-0.5381,-1.2162,-0.5381,-0.5381,1512.513,0.18,0.3465,,,,,,,,84029.51999999999,25229.519999999986,,
2024-07-01,SKU0026,Beauty & Personal Care,1057.8051862464183,349,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1160.51,0.18,0.0175,1276.4992774095967,341.9816932412677,436539.3843097886,29.494672192343714,128755.86039264766,-2.010976148633903,20.67432585949083,369174.01,55074.009999999995,18.247593948931716,133.7869720992673
2024-07-08,SKU0026,Beauty & Personal Care,1158.2476875,320,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1135.5766666666666,0.18,0.0175,1248.7062625720891,317.4092338866626,396350.89815248456,27.925403517543256,110682.58765448822,-0.8096144104179359,7.809950846294189,370639.26,82639.26,6.937105948378086,33.93463065193012
2024-07-15,SKU0026,Beauty & Personal Care,1098.46761732852,277,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1072.763333333333,0.18,0.0175,1134.0459442596507,268.6982684747014,304716.1815933259,20.63813599831222,62887.739966094625,-2.997014991082514,3.2389053960149905,304275.53,54975.53000000003,0.14481992466692795,14.392239540200148
2024-07-22,SKU0026,Beauty & Personal Care,1078.294494680851,376,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1068.3733333333332,0.18,0.0175,1113.2553199574193,364.72,406026.48029487,19.156011755288628,77778.48029486997,-2.9999999999999916,3.2422334945627185,405438.7299999999,67038.72999999994,0.1449664897258396,16.020217409950988
2024-07-29,SKU0026,Beauty & Personal Care,1222.8123999999998,250,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1115.3433333333332,0.18,0.0175,1226.8052423763127,249.2232163014066,305748.3482804513,26.6387223568831,81447.45360918538,-0.3107134794373523,0.3265294313594458,305703.1,80703.09999999995,0.014801380964524213,0.9223358324344844
2024-08-05,SKU0026,Beauty & Personal Care,1125.4799712643678,348,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1079.4033333333334,0.18,0.0175,1187.1411018321503,345.99924716446344,410749.9275119156,24.187613535492694,99350.60506389853,-0.5749289757288945,5.478651965570935,391667.02999999997,78467.03,4.872224632212641,26.61445840870813
2024-08-12,SKU0026,Beauty & Personal Care,1079.0165206185568,388,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1172.49,0.18,0.0175,1289.689538454107,380.5910883478029,490844.34507102414,30.215763316279226,148312.36555800153,-1.9095133124219288,19.52454052462327,418658.41000000003,69458.41000000003,17.24220351169443,113.52686529680346
2024-08-19,SKU0026,Beauty & Personal Care,1214.4027272727271,220,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1115.1666666666667,0.18,0.0175,1226.567789431107,217.91663678239135,267289.52745843923,26.62452024625333,71164.55435428701,-0.9469832807312062,1.001732117787646,267168.6,69168.59999999998,0.045262601383266876,2.885636479973619
2024-08-26,SKU0026,Beauty & Personal Care,1049.0762828947368,304,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1108.736666666667,0.18,0.0175,,,,,,,,318919.19,45319.18999999998,,
2024-09-02,SKU0026,Beauty & Personal Care,1022.6588349514564,309,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1105.3933333333334,0.18,0.0175,,,,,,,,316001.58,37901.580000000016,,
2024-09-09,SKU0026,Beauty & Personal Care,1111.612249134948,289,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1038.1933333333334,0.18,0.0175,1141.9872134895638,281.65759373016874,321649.37062209105,21.19001076641873,68157.53626493918,-2.5406250068620295,2.7325143617528136,321255.93999999994,61155.93999999994,0.12246641169999517,11.448759131066
2024-09-16,SKU0026,Beauty & Personal Care,1049.6297178683385,319,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1114.17,0.18,0.0175,1225.4457832541095,313.70402793593746,384427.27822392393,26.557338374440743,102093.65308158023,-1.660179330427125,16.750294164958525,334831.88,47731.87999999998,14.812029913019021,113.88986371703828
2024-09-23,SKU0026,Beauty & Personal Care,1085.9155663430422,309,900,True,-0.9546,-0.1081,-0.1081,-0.1081,1098.6333333333332,0.18,0.0175,1208.4117735345483,305.45032917533405,369109.77400547697,25.52207619034182,94204.47774767634,-1.148760784681535,11.280454115233617,335547.91000000003,57447.91000000004,10.00210789734226,63.98242816436015
2024-09-30,SKU0026,Beauty & Personal Care,1238.3344495412844,218,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1121.4266666666665,0.18,0.0175,1233.389179986081,218.83431160427202,269907.8721424116,27.03033117169419,72956.99169856678,0.3827117450789119,-0.3993484601058528,269956.91,73756.90999999999,-0.018165068487552283,-1.0845333697320103
2024-10-07,SKU0026,Beauty & Personal Care,1040.6910843373494,249,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1047.2733333333333,0.18,0.0175,,,,,,,,259132.08,35032.079999999994,,
2024-10-14,SKU0026,Beauty & Personal Care,1203.957429906542,214,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1061.9466666666667,0.18,0.0175,1168.0203125758765,220.2809859533628,257292.66606776908,22.946545508682277,59039.77870974255,2.935040165122804,-2.9849159478550047,257646.89,65046.89000000001,-0.13748426469689656,-9.235047656017759
2024-10-21,SKU0026,Beauty & Personal Care,1167.9902734375,256,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1149.2233333333334,0.18,0.0175,1205.8592452961254,248.32000000000002,299438.9677919339,25.364423458976336,75950.96779193387,-2.9999999999999916,3.2422334945627185,299005.51,68605.51000000001,0.1449664897258618,10.706804441704264
2024-10-28,SKU0026,Beauty & Personal Care,1194.2490456431533,241,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1086.87,0.18,0.0175,1195.4237122433985,240.77393104989045,287826.86646709614,24.712887089130096,71130.32852219472,-0.09380454361391788,0.09836027121232771,287814.01999999996,70914.01999999995,0.004463461194892382,0.3050292765729212
2024-11-04,SKU0026,Beauty & Personal Care,1120.4039726027395,219,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1055.89,0.18,0.0175,1156.7300854768769,212.43,245724.17205785296,22.194467724165452,54537.17205785296,-2.9999999999999916,3.2422334945627185,245368.46999999994,48268.46999999995,0.1449664897258396,12.9871571604673
2024-11-11,SKU0026,Beauty & Personal Care,1228.951592920354,226,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1053.2766666666666,0.18,0.0175,1158.5820473873414,239.08581984035084,277000.53865191474,22.318837752618077,61823.30079559897,5.790185770066736,-5.725981880685282,277743.06,74343.06,-0.26734109867057043,-16.840521770829763
2024-11-18,SKU0026,Beauty & Personal Care,1194.335,270,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1080.1233333333332,0.18,0.0175,1188.0280442613598,271.3681258283355,322392.94380270806,24.244212554800196,78161.63055720608,0.506713269753889,-0.5280725875604575,322470.45,79470.45000000001,-0.0240351316816656,-1.64692592377913
2024-11-25,SKU0026,Beauty & Personal Care,1214.4831325301204,249,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1111.41,0.18,0.0175,1222.4120582840285,247.45800988970714,302495.6552081464,26.375071817977418,79783.44630740996,-0.6192731366638005,0.6528642137161533,302406.3,78306.29999999999,0.029548064357909354,1.8863696885307757
2024-12-02,SKU0026,Beauty & Personal Care,1037.7702631578948,266,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1081.72,0.18,0.0175,,,,,,,,276046.89,36646.89000000001,,
2024-12-09,SKU0026,Beauty & Personal Care,1134.831235059761,251,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1024.3033333333333,0.18,0.0175,1126.6973181312073,252.72948430533302,284749.63217950176,20.120516351917665,57293.09630470205,0.6890375718458186,-0.7167512381808239,284842.64,58942.64,-0.03265235166274305,-2.7985575388173145
2024-12-16,SKU0026,Beauty & Personal Care,1128.8602173913043,230,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1101.39,0.18,0.0175,1165.4605014663587,223.10000000000002,260014.23787714465,22.77730572013051,59224.237877144624,-2.9999999999999916,3.2422334945627185,259637.85,52637.85,0.1449664897258396,12.512646084793788
2024-12-23,SKU0026,Beauty & Personal Care,1103.1535222672064,247,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1111.4633333333334,0.18,0.0175,1138.9203352626023,239.59000000000003,272873.9231255669,20.977791673858746,57242.92312556689,-2.9999999999999916,3.2422334945627185,272478.92,50178.919999999984,0.1449664897258618,14.07763085687559
2024-12-30,SKU0026,Beauty & Personal Care,1136.1429347826088,92,900,False,-0.9546,-0.1081,-0.9546,-0.9546,1119.8666666666668,0.18,0.0175,1172.9793415602385,89.24000000000001,104676.6764408357,23.272305989390656,24360.676440835683,-2.9999999999999916,3.2422334945627185,104525.15000000001,21725.15000000001,0.1449664897258618,12.131223217495268
2024-07-01,SKU0027,Beauty & Personal Care,547.534233983287,359,500,True,-3.588,-0.2553,-0.2553,-0.2553,639.87,0.18,0.0182,616.915769433513,348.23,214828.57838983223,18.951658431567033,40713.57838983223,-2.9999999999999916,12.671634236544161,196564.79000000004,17064.790000000026,9.291485209447824,138.58235811769245
2024-07-08,SKU0027,Beauty & Personal Care,601.6751612903225,372,500,True,-3.588,-0.2553,-0.2553,-0.2553,643.6366666666667,0.18,0.0182,677.8490076523403,360.84927230271666,244601.32114246563,26.237260163336657,64176.68499110729,-2.9975074455062756,12.66029433534519,223823.15999999997,37823.15999999998,9.283293624513945,69.67562993442994
2024-07-15,SKU0027,Beauty & Personal Care,546.3645983379502,361,500,False,-3.588,-0.2553,-3.588,-3.588,600.8233333333334,0.18,0.0182,,,,,,,,197237.62,16737.620000000006,,
2024-07-22,SKU0027,Beauty & Personal Care,634.0997674418604,301,500,False,-3.588,-0.2553,-3.588,-3.588,614.8466666666667,0.18,0.0182,639.5056731550728,291.9700000000001,186716.47139108667,21.81461072374948,40731.47139108663,-2.9999999999999694,0.8525323601712431,190864.03,40364.029999999984,-2.1730436106338735,0.9103188930506656
2024-07-29,SKU0027,Beauty & Personal Care,542.3810542168675,332,500,False,-3.588,-0.2553,-3.588,-3.588,604.38,0.18,0.0182,,,,,,,,180070.51,14070.510000000004,,
2024-08-05,SKU0027,Beauty & Personal Care,513.2430659025788,349,500,True,-3.588,-0.2553,-0.2553,-0.2553,600.7533333333333,0.18,0.0182,,,,,,,,179121.83,4621.829999999998,,
2024-08-12,SKU0027,Beauty & Personal Care,576.1457104557641,373,500,True,-3.588,-0.2553,-0.2553,-0.2553,606.1966666666667,0.18,0.0182,649.1133514281378,361.81561171053966,234859.34431645018,22.971850925584583,53951.53846118034,-2.998495519962563,12.664789418401146,214902.35,28402.349999999995,9.286540755115148,89.95448778421627
2024-08-19,SKU0027,Beauty & Personal Care,604.7351778656126,253,500,False,-3.588,-0.2553,-3.588,-3.588,594.2966666666666,0.18,0.0182,609.8907409502561,245.41000000000005,149673.2867366024,18.018102845607725,26968.286736602367,-2.9999999999999805,0.8525323601712431,152998.0,26497.999999999996,-2.1730436106338624,1.7748008778110558
2024-08-26,SKU0027,Beauty & Personal Care,567.1234322033898,236,500,False,-3.588,-0.2553,-3.588,-3.588,598.61,0.18,0.0182,,,,,,,,133841.13,15841.13,,
2024-09-02,SKU0027,Beauty & Personal Care,564.7859807073955,311,500,False,-3.588,-0.2553,-3.588,-3.588,611.4666666666667,0.18,0.0182,,,,,,,,175648.44,20148.440000000013,,
2024-09-09,SKU0027,Beauty & Personal Care,569.7482868525897,251,500,False,-3.588,-0.2553,-3.588,-3.588,606.7266666666666,0.18,0.0182,,,,,,,,143006.82,17506.820000000007,,
2024-09-16,SKU0027,Beauty & Personal Care,508.9106336088154,363,500,True,-3.588,-0.2553,-0.2553,-0.2553,619.44,0.18,0.0182,,,,,,,,184734.55999999997,3234.559999999981,,
2024-09-23,SKU0027,Beauty & Personal Care,518.8192737430168,358,500,True,-3.588,-0.2553,-0.2553,-0.2553,607.5733333333334,0.18,0.0182,,,,,,,,185737.3,6737.300000000002,,
2024-09-30,SKU0027,Beauty & Personal Care,581.8930769230769,260,500,False,-3.588,-0.2553,-3.588,-3.588,615.0133333333333,0.18,0.0182,,,,,,,,151292.2,21292.200000000004,,
2024-10-07,SKU0027,Beauty & Personal Care,605.9150627615063,239,500,False,-3.588,-0.2553,-3.588,-3.588,619.4466666666667,0.18,0.0182,611.0806847467001,231.83000000000004,141666.8351448275,18.177744366563356,25751.83514482748,-2.9999999999999805,0.8525323601712431,144813.7,25313.700000000008,-2.1730436106338846,1.7308222220673963
2024-10-14,SKU0027,Beauty & Personal Care,583.5656299212598,254,500,False,-3.588,-0.2553,-3.588,-3.588,616.99,0.18,0.0182,,,,,,,,148225.66999999998,21225.669999999976,,
2024-10-21,SKU0027,Beauty & Personal Care,567.4632862190812,283,500,False,-3.588,-0.2553,-3.588,-3.588,608.6466666666666,0.18,0.0182,,,,,,,,160592.10999999996,19092.10999999997,,
2024-10-28,SKU0027,Beauty & Personal Care,557.3281993569132,311,500,False,-3.588,-0.2553,-3.588,-3.588,586.3633333333333,0.18,0.0182,,,,,,,,173329.07,17829.069999999992,,
2024-11-04,SKU0027,Beauty & Personal Care,538.4255521472392,326,500,False,-3.588,-0.2553,-3.588,-3.588,575.3033333333333,0.18,0.0182,,,,,,,,175526.72999999995,12526.729999999967,,
2024-11-11,SKU0027,Beauty & Personal Care,540.1899373040752,319,500,False,-3.588,-0.2553,-3.588,-3.588,614.0466666666667,0.18,0.0182,,,,,,,,172320.59,12820.589999999993,,
2024-11-18,SKU0027,Beauty & Personal Care,632.2025570776256,219,500,False,-3.588,-0.2553,-3.588,-3.588,598.6833333333333,0.18,0.0182,637.5922884585424,212.43000000000004,135443.7298372482,21.579980020020102,29228.729837248164,-2.9999999999999805,0.8525323601712431,138452.36,28952.359999999997,-2.1730436106338624,0.9545675628797268
2024-11-25,SKU0027,Beauty & Personal Care,588.6111313868613,274,500,False,-3.588,-0.2553,-3.588,-3.588,621.8000000000001,0.18,0.0182,,,,,,,,161279.44999999998,24279.449999999997,,
2024-12-02,SKU0027,Beauty & Personal Care,622.320637254902,204,500,False,-3.588,-0.2553,-3.588,-3.588,611.2333333333333,0.18,0.0182,627.6261220715239,197.88000000000005,124194.65703551318,20.33473712825798,25254.65703551316,-2.9999999999999694,0.8525323601712431,126953.41,24953.41,-2.1730436106338735,1.2072379506975484
2024-12-09,SKU0027,Beauty & Personal Care,591.8904081632653,294,500,False,-3.588,-0.2553,-3.588,-3.588,604.0966666666667,0.18,0.0182,,,,,,,,174015.78,27015.78,,
2024-12-16,SKU0027,Beauty & Personal Care,577.9532781456953,302,500,False,-3.588,-0.2553,-3.588,-3.588,609.15,0.18,0.0182,,,,,,,,174541.88999999998,23541.88999999999,,
2024-12-23,SKU0027,Beauty & Personal Care,543.6350500000001,400,500,False,-3.588,-0.2553,-3.588,-3.588,590.2433333333333,0.18,0.0182,,,,,,,,217454.02000000005,17454.020000000037,,
2024-12-30,SKU0027,Beauty & Personal Care,610.9785365853659,82,500,False,-3.588,-0.2553,-3.588,-3.588,601.3433333333334,0.18,0.0182,616.1873263234568,79.54000000000002,49011.53993576777,18.855844864044847,9241.539935767754,-2.9999999999999805,0.8525323601712431,50100.240000000005,9100.240000000002,-2.1730436106338735,1.5527055964211112
2024-07-01,SKU0028,Beauty & Personal Care,615.7898969072164,485,650,True,-1.3107,0.0316,0.0316,0.0316,890.6333333333333,0.18,0.0513,,,,,,,,298658.1,-16591.900000000038,,
2024-07-08,SKU0028,Beauty & Personal Care,638.034036939314,379,650,True,-1.3107,0.0316,0.0316,0.0316,869.3006666666666,0.18,0.0513,,,,,,,,241814.9,-4535.100000000002,,
2024-07-15,SKU0028,Beauty & Personal Care,659.2072062663185,383,650,False,-1.3107,0.0316,-1.3107,-1.3107,861.993,0.18,0.0513,,,,,,,,252476.36,3526.3599999999888,,
2024-07-22,SKU0028,Beauty & Personal Care,657.2926785714286,392,650,False,-1.3107,0.0316,-1.3107,-1.3107,854.3626666666668,0.18,0.0513,,,,,,,,257658.73,2858.730000000015,,
2024-07-29,SKU0028,Beauty & Personal Care,670.8455462184875,357,650,False,-1.3107,0.0316,-1.3107,-1.3107,894.7656666666667,0.18,0.0513,,,,,,,,239491.86000000002,7441.860000000027,,
2024-08-05,SKU0028,Beauty & Personal Care,646.712043478261,460,650,True,-1.3107,0.0316,0.0316,0.0316,843.0913333333334,0.18,0.0513,,,,,,,,297487.54000000004,-1512.4599999999555,,
2024-08-12,SKU0028,Beauty & Personal Care,592.5198398169337,437,650,True,-1.3107,0.0316,0.0316,0.0316,818.5173333333333,0.18,0.0513,,,,,,,,258931.17,-25118.829999999994,,
2024-08-19,SKU0028,Beauty & Personal Care,608.2240506329114,395,650,False,-1.3107,0.0316,-1.3107,-1.3107,852.6613333333335,0.18,0.0513,,,,,,,,240248.5,-16501.500000000007,,
2024-08-26,SKU0028,Beauty & Personal Care,602.6339634146342,328,650,False,-1.3107,0.0316,-1.3107,-1.3107,874.8996666666668,0.18,0.0513,,,,,,,,197663.94,-15536.059999999983,,
2024-09-02,SKU0028,Beauty & Personal Care,630.0118691588785,321,650,False,-1.3107,0.0316,-1.3107,-1.3107,857.3620000000001,0.18,0.0513,,,,,,,,202233.81,-6416.189999999989,,
2024-09-09,SKU0028,Beauty & Personal Care,607.0270277777777,360,650,False,-1.3107,0.0316,-1.3107,-1.3107,823.8560000000001,0.18,0.0513,,,,,,,,218529.72999999995,-15470.270000000037,,
2024-09-16,SKU0028,Beauty & Personal Care,561.6410361445783,415,650,True,-1.3107,0.0316,0.0316,0.0316,807.4513333333334,0.18,0.0513,,,,,,,,233081.02999999997,-36668.97000000002,,
2024-09-23,SKU0028,Beauty & Personal Care,638.5955949367088,395,650,True,-1.3107,0.0316,0.0316,0.0316,798.5596666666667,0.18,0.0513,,,,,,,,252245.25999999998,-4504.74000000001,,
2024-09-30,SKU0028,Beauty & Personal Care,666.8770512820513,312,650,False,-1.3107,0.0316,-1.3107,-1.3107,826.529,0.18,0.0513,,,,,,,,208065.64,5265.640000000005,,
2024-10-07,SKU0028,Beauty & Personal Care,640.2212820512821,312,650,False,-1.3107,0.0316,-1.3107,-1.3107,804.6756666666666,0.18,0.0513,,,,,,,,199749.04,-3050.9599999999973,,
2024-10-14,SKU0028,Beauty & Personal Care,648.3743396226415,318,650,False,-1.3107,0.0316,-1.3107,-1.3107,812.9843333333334,0.18,0.0513,,,,,,,,206183.04,-516.9599999999984,,
2024-10-21,SKU0028,Beauty & Personal Care,685.9923566878981,314,650,False,-1.3107,0.0316,-1.3107,-1.3107,874.0526666666668,0.18,0.0513,,,,,,,,215401.6,11301.600000000006,,
2024-10-28,SKU0028,Beauty & Personal Care,607.7901285347043,389,650,False,-1.3107,0.0316,-1.3107,-1.3107,840.3340000000002,0.18,0.0513,,,,,,,,236430.36,-16419.640000000025,,
2024-11-04,SKU0028,Beauty & Personal Care,655.7637662337662,231,650,False,-1.3107,0.0316,-1.3107,-1.3107,840.7593333333334,0.18,0.0513,,,,,,,,151481.43,1331.4299999999935,,
2024-11-11,SKU0028,Beauty & Personal Care,586.6230154639175,388,650,False,-1.3107,0.0316,-1.3107,-1.3107,826.4300000000002,0.18,0.0513,,,,,,,,227609.72999999998,-24590.270000000026,,
2024-11-18,SKU0028,Beauty & Personal Care,606.6238323353293,334,650,False,-1.3107,0.0316,-1.3107,-1.3107,817.5603333333335,0.18,0.0513,,,,,,,,202612.36,-14487.640000000005,,
2024-11-25,SKU0028,Beauty & Personal Care,674.0340689655172,290,650,False,-1.3107,0.0316,-1.3107,-1.3107,845.68,0.18,0.0513,,,,,,,,195469.88,6969.879999999998,,
2024-12-02,SKU0028,Beauty & Personal Care,596.0381388012618,317,650,False,-1.3107,0.0316,-1.3107,-1.3107,842.5230000000001,0.18,0.0513,,,,,,,,188944.08999999997,-17105.91000000002,,
2024-12-09,SKU0028,Beauty & Personal Care,654.5672695035461,282,650,False,-1.3107,0.0316,-1.3107,-1.3107,808.544,0.18,0.0513,,,,,,,,184587.97,1287.9699999999923,,
2024-12-16,SKU0028,Beauty & Personal Care,635.6736125654451,382,650,False,-1.3107,0.0316,-1.3107,-1.3107,848.5766666666667,0.18,0.0513,,,,,,,,242827.32,-5472.679999999984,,
2024-12-23,SKU0028,Beauty & Personal Care,640.362475,400,650,False,-1.3107,0.0316,-1.3107,-1.3107,857.2960000000002,0.18,0.0513,,,,,,,,256144.99000000002,-3855.009999999993,,
2024-12-30,SKU0028,Beauty & Personal Care,643.4200884955752,113,650,False,-1.3107,0.0316,-1.3107,-1.3107,869.924,0.18,0.0513,,,,,,,,72706.47,-743.5300000000008,,
2024-07-01,SKU0029,Beauty & Personal Care,2028.8534293948128,347,1800,True,0.5161,-2.1207,-2.1207,-2.1207,2294.13,0.18,0.552,,,,,,,,704012.14,79412.14000000004,,
2024-07-08,SKU0029,Beauty & Personal Care,2159.392346041056,341,1800,True,0.5161,-2.1207,-2.1207,-2.1207,2342.26,0.18,0.552,,,,,,,,736352.7900000002,122552.79000000011,,
2024-07-15,SKU0029,Beauty & Personal Care,2014.844579124579,297,1800,False,0.5161,-2.1207,0.5161,0.5161,2280.063333333333,0.18,0.552,,,,,,,,598408.84,63808.83999999997,,
2024-07-22,SKU0029,Beauty & Personal Care,2276.1378368794326,282,1800,False,0.5161,-2.1207,0.5161,0.5161,2291.326666666667,0.18,0.552,,,,,,,,641870.87,134270.87,,
2024-07-29,SKU0029,Beauty & Personal Care,2055.652777777778,306,1800,False,0.5161,-2.1207,0.5161,0.5161,2322.363333333333,0.18,0.552,,,,,,,,629029.75,78229.75000000001,,
2024-08-05,SKU0029,Beauty & Personal Care,2114.504730878187,353,1800,True,0.5161,-2.1207,-2.1207,-2.1207,2282.403333333333,0.18,0.552,,,,,,,,746420.1699999999,111020.16999999995,,
2024-08-12,SKU0029,Beauty & Personal Care,1954.2902450980391,408,1800,True,0.5161,-2.1207,-2.1207,-2.1207,2369.15,0.18,0.552,,,,,,,,797350.4199999999,62950.41999999996,,
2024-08-19,SKU0029,Beauty & Personal Care,2327.35811965812,234,1800,False,0.5161,-2.1207,0.5161,0.5161,2249.6733333333336,0.18,0.552,,,,,,,,544601.8,123401.80000000006,,
2024-08-26,SKU0029,Beauty & Personal Care,2169.8926907630525,249,1800,False,0.5161,-2.1207,0.5161,0.5161,2075.4500000000003,0.18,0.552,,,,,,,,540303.28,92103.28000000009,,
